"Napoleon",1,"Myriel",0
"MlleBaptistine",8,"Myriel",0
"MmeMagloire",10,"Myriel",0
"MmeMagloire",6,"MlleBaptistine",0
"CountessDeLo",1,"Myriel",0
"Geborand",1,"Myriel",0
"Champtercier",1,"Myriel",0
"Cravatte",1,"Myriel",0
"Count",2,"Myriel",0
"OldMan",1,"Myriel",0
"Valjean",1,"Labarre",0
"Valjean",3,"MmeMagloire",0
"Valjean",3,"MlleBaptistine",0
"Valjean",5,"Myriel",0
"Marguerite",1,"Valjean",0
"MmeDeR",1,"Valjean",0
"Isabeau",1,"Valjean",0
"Gervais",1,"Valjean",0
"Listolier",4,"Tholomyes",0
"Fameuil",4,"Tholomyes",0
"Fameuil",4,"Listolier",0
"Blacheville",4,"Tholomyes",0
"Blacheville",4,"Listolier",0
"Blacheville",4,"Fameuil",0
"Favourite",3,"Tholomyes",0
"Favourite",3,"Listolier",0
"Favourite",3,"Fameuil",0
"Favourite",4,"Blacheville",0
"Dahlia",3,"Tholomyes",0
"Dahlia",3,"Listolier",0
"Dahlia",3,"Fameuil",0
"Dahlia",3,"Blacheville",0
"Dahlia",5,"Favourite",0
"Zephine",3,"Tholomyes",0
"Zephine",3,"Listolier",0
"Zephine",3,"Fameuil",0
"Zephine",3,"Blacheville",0
"Zephine",4,"Favourite",0
"Zephine",4,"Dahlia",0
"Fantine",3,"Tholomyes",0
"Fantine",3,"Listolier",0
"Fantine",3,"Fameuil",0
"Fantine",3,"Blacheville",0
"Fantine",4,"Favourite",0
"Fantine",4,"Dahlia",0
"Fantine",4,"Zephine",0
"Fantine",2,"Marguerite",0
"Fantine",9,"Valjean",0
"MmeThenardier",2,"Fantine",0
"MmeThenardier",7,"Valjean",0
"Thenardier",13,"MmeThenardier",0
"Thenardier",1,"Fantine",0
"Thenardier",12,"Valjean",0
"Cosette",4,"MmeThenardier",0
"Cosette",31,"Valjean",0
"Cosette",1,"Tholomyes",0
"Cosette",1,"Thenardier",0
"Javert",17,"Valjean",0
"Javert",5,"Fantine",0
"Javert",5,"Thenardier",0
"Javert",1,"MmeThenardier",0
"Javert",1,"Cosette",0
"Fauchelevent",8,"Valjean",0
"Fauchelevent",1,"Javert",0
"Bamatabois",1,"Fantine",0
"Bamatabois",1,"Javert",0
"Bamatabois",2,"Valjean",0
"Perpetue",1,"Fantine",0
"Simplice",2,"Perpetue",0
"Simplice",3,"Valjean",0
"Simplice",2,"Fantine",0
"Simplice",1,"Javert",0
"Scaufflaire",1,"Valjean",0
"Woman1",2,"Valjean",0
"Woman1",1,"Javert",0
"Judge",3,"Valjean",0
"Judge",2,"Bamatabois",0
"Champmathieu",3,"Valjean",0
"Champmathieu",3,"Judge",0
"Champmathieu",2,"Bamatabois",0
"Brevet",2,"Judge",0
"Brevet",2,"Champmathieu",0
"Brevet",2,"Valjean",0
"Brevet",1,"Bamatabois",0
"Chenildieu",2,"Judge",0
"Chenildieu",2,"Champmathieu",0
"Chenildieu",2,"Brevet",0
"Chenildieu",2,"Valjean",0
"Chenildieu",1,"Bamatabois",0
"Cochepaille",2,"Judge",0
"Cochepaille",2,"Champmathieu",0
"Cochepaille",2,"Brevet",0
"Cochepaille",2,"Chenildieu",0
"Cochepaille",2,"Valjean",0
"Cochepaille",1,"Bamatabois",0
"Pontmercy",1,"Thenardier",0
"Boulatruelle",1,"Thenardier",0
"Eponine",2,"MmeThenardier",0
"Eponine",3,"Thenardier",0
"Anzelma",2,"Eponine",0
"Anzelma",2,"Thenardier",0
"Anzelma",1,"MmeThenardier",0
"Woman2",3,"Valjean",0
"Woman2",1,"Cosette",0
"Woman2",1,"Javert",0
"MotherInnocent",3,"Fauchelevent",0
"MotherInnocent",1,"Valjean",0
"Gribier",2,"Fauchelevent",0
"MmeBurgon",1,"Jondrette",0
"Gavroche",2,"MmeBurgon",0
"Gavroche",1,"Thenardier",0
"Gavroche",1,"Javert",0
"Gavroche",1,"Valjean",0
"Gillenormand",3,"Cosette",0
"Gillenormand",2,"Valjean",0
"Magnon",1,"Gillenormand",0
"Magnon",1,"MmeThenardier",0
"MlleGillenormand",9,"Gillenormand",0
"MlleGillenormand",2,"Cosette",0
"MlleGillenormand",2,"Valjean",0
"MmePontmercy",1,"MlleGillenormand",0
"MmePontmercy",1,"Pontmercy",0
"MlleVaubois",1,"MlleGillenormand",0
"LtGillenormand",2,"MlleGillenormand",0
"LtGillenormand",1,"Gillenormand",0
"LtGillenormand",1,"Cosette",0
"Marius",6,"MlleGillenormand",0
"Marius",12,"Gillenormand",0
"Marius",1,"Pontmercy",0
"Marius",1,"LtGillenormand",0
"Marius",21,"Cosette",0
"Marius",19,"Valjean",0
"Marius",1,"Tholomyes",0
"Marius",2,"Thenardier",0
"Marius",5,"Eponine",0
"Marius",4,"Gavroche",0
"BaronessT",1,"Gillenormand",0
"BaronessT",1,"Marius",0
"Mabeuf",1,"Marius",0
"Mabeuf",1,"Eponine",0
"Mabeuf",1,"Gavroche",0
"Enjolras",7,"Marius",0
"Enjolras",7,"Gavroche",0
"Enjolras",6,"Javert",0
"Enjolras",1,"Mabeuf",0
"Enjolras",4,"Valjean",0
"Combeferre",15,"Enjolras",0
"Combeferre",5,"Marius",0
"Combeferre",6,"Gavroche",0
"Combeferre",2,"Mabeuf",0
"Prouvaire",1,"Gavroche",0
"Prouvaire",4,"Enjolras",0
"Prouvaire",2,"Combeferre",0
"Feuilly",2,"Gavroche",0
"Feuilly",6,"Enjolras",0
"Feuilly",2,"Prouvaire",0
"Feuilly",5,"Combeferre",0
"Feuilly",1,"Mabeuf",0
"Feuilly",1,"Marius",0
"Courfeyrac",9,"Marius",0
"Courfeyrac",17,"Enjolras",0
"Courfeyrac",13,"Combeferre",0
"Courfeyrac",7,"Gavroche",0
"Courfeyrac",2,"Mabeuf",0
"Courfeyrac",1,"Eponine",0
"Courfeyrac",6,"Feuilly",0
"Courfeyrac",3,"Prouvaire",0
"Bahorel",5,"Combeferre",0
"Bahorel",5,"Gavroche",0
"Bahorel",6,"Courfeyrac",0
"Bahorel",2,"Mabeuf",0
"Bahorel",4,"Enjolras",0
"Bahorel",3,"Feuilly",0
"Bahorel",2,"Prouvaire",0
"Bahorel",1,"Marius",0
"Bossuet",5,"Marius",0
"Bossuet",12,"Courfeyrac",0
"Bossuet",5,"Gavroche",0
"Bossuet",4,"Bahorel",0
"Bossuet",10,"Enjolras",0
"Bossuet",6,"Feuilly",0
"Bossuet",2,"Prouvaire",0
"Bossuet",9,"Combeferre",0
"Bossuet",1,"Mabeuf",0
"Bossuet",1,"Valjean",0
"Joly",5,"Bahorel",0
"Joly",7,"Bossuet",0
"Joly",3,"Gavroche",0
"Joly",5,"Courfeyrac",0
"Joly",5,"Enjolras",0
"Joly",5,"Feuilly",0
"Joly",2,"Prouvaire",0
"Joly",5,"Combeferre",0
"Joly",1,"Mabeuf",0
"Joly",2,"Marius",0
"Grantaire",3,"Bossuet",0
